Metadata;Interaction;Success Rate;Variational Difference (Samples);Best VD;Elapsed Time;LAO (Costs);LAO (Success Rate);LAO (Aggregate Costs);LAO (Aggregate Success Rate)
(None, 2);12;;0.7992380952380899;0.7992380952380899;18.206608533859253;;;;
(None, 4);12;;0.7992380952380899;0.7992380952380899;30.43330430984497;;;;
(None, 6);12;;0.7992380952380899;0.7992380952380899;48.939697265625;;;;
(None, 8);12;;0.7992380952380899;0.7992380952380899;69.0680639743805;;;;
(None, 10);12;;0.7992380952380899;0.7992380952380899;88.603600025177;;;;
(None, 12);12;;0.7992380952380899;0.7992380952380899;100.63181447982788;;;;
(None, 14);12;;0.7992380952380899;0.7992380952380899;112.2651379108429;;;;
(None, 15);22;;0.36904761904761907;0.36904761904761907;113.91823768615723;;;;
(None, 16);27;;0.4321428571428556;0.36904761904761907;115.84213185310364;;;;
(None, 17);32;;0.45317439285714023;0.36904761904761907;117.45731115341187;;;;
(None, 18);37;;0.40059523809523734;0.36904761904761907;119.04981970787048;;;;
(None, 19);42;;0.39428571428571385;0.36904761904761907;121.55598449707031;;;;
(None, 20);47;;0.41111132142857115;0.36904761904761907;123.26671314239502;;;;
(None, 21);52;;0.42312907142857076;0.36904761904761907;125.06528043746948;;;;
(None, 23);90;;0.42312907142857076;0.36904761904761907;135.6411590576172;;;;
(None, 25);90;;0.42312907142857076;0.36904761904761907;147.00524067878723;;;;
(None, 27);90;;0.42312907142857076;0.36904761904761907;158.39650750160217;;;;
(None, 28);95;;0.05408145238095168;0.05408145238095168;160.05323672294617;;;;
(None, 29);100;;0.05408145238095168;0.05408145238095168;161.40076446533203;;;;
(None, 30);105;;0.05408145238095168;0.05408145238095168;163.0463969707489;;;;
