Metadata;Interaction;Success Rate;Variational Difference (Samples);Best VD;Elapsed Time;LAO (Costs);LAO (Success Rate);LAO (Aggregate Costs);LAO (Aggregate Success Rate)
;10;0.0;0.7163695299837926;0.7163695299837926;2.736185073852539;;;;
;20;0.0;0.5478119935170178;0.5478119935170178;6.077361345291138;;;;
;30;0.0;0.5251215559157212;0.5251215559157212;10.488123655319214;;;;
;40;0.0;0.2787682333873582;0.2787682333873582;15.134406328201294;;;;
;50;0.0;0.11442463533225283;0.11442463533225283;20.15424132347107;;;;
;60;0.0;0.11021069692058347;0.11021069692058347;21.75331950187683;;;;
;70;0.0;0.1186385737439222;0.11021069692058347;23.30690860748291;;;;
;80;0.0;0.12706645056726093;0.11021069692058347;24.937013626098633;;;;
;90;0.0;0.12771474878444083;0.11021069692058347;27.787309646606445;;;;
;100;0.0;0.07811993517017828;0.07811993517017828;33.122602701187134;;;;
;110;0.0;0.07876823338735818;0.07811993517017828;34.82558631896973;;;;
;120;0.0;0.07876823338735818;0.07811993517017828;36.48621678352356;;;;
;130;0.0;0.08038897893030794;0.07811993517017828;39.11453413963318;;;;
;140;0.0;0.09141004862236629;0.07811993517017828;44.13508343696594;;;;
;150;0.0;0.08298217179902755;0.07811993517017828;45.8295419216156;;;;
;160;0.0;0.09886547811993517;0.07811993517017828;51.94535231590271;;;;
;170;0.0;0.10437601296596434;0.07811993517017828;54.058858156204224;;;;
;180;0.0;0.11442463533225283;0.07811993517017828;60.48977828025818;;;;
;190;0.0;0.11215559157212318;0.07811993517017828;62.77016258239746;;;;
;200;0.0;0.12123176661264182;0.07811993517017828;64.97769474983215;;;;
;210;0.0;0.12414910858995137;0.07811993517017828;67.75310134887695;;;;
;220;0.0;0.11021069692058347;0.07811993517017828;69.45144009590149;;;;
;230;0.0;0.1166936790923825;0.07811993517017828;71.15513205528259;;;;
;240;0.0;0.10956239870340356;0.07811993517017828;72.9270076751709;;;;
;250;0.0;0.10794165316045382;0.07811993517017828;75.1987247467041;;;;
;260;0.0;0.10923824959481361;0.07811993517017828;76.94348192214966;;;;
;270;0.0;0.10891410048622366;0.07811993517017828;78.96451687812805;;;;
