Metadata;Interaction;Success Rate;Variational Difference (Samples);Best VD;Elapsed Time;LAO (Costs);LAO (Success Rate);LAO (Aggregate Costs);LAO (Aggregate Success Rate)
;10;0.0;0.8192592592592592;0.8192592592592592;1.612724781036377;;;;
;20;0.0;0.8192592592592592;0.8192592592592592;10.60637617111206;;;;
;30;0.0;0.8192592592592592;0.8192592592592592;19.957976818084717;;;;
;40;0.0;0.8192592592592592;0.8192592592592592;29.528231382369995;;;;
;50;0.0;0.8192592592592592;0.8192592592592592;36.800626277923584;;;;
;60;0.0;0.8192592592592592;0.8192592592592592;46.00556707382202;;;;
;70;0.0;0.8192592592592592;0.8192592592592592;55.425716161727905;;;;
;80;0.0;0.8192592592592592;0.8192592592592592;65.32045412063599;;;;
;90;0.0;0.8671604938271605;0.8192592592592592;91.69905161857605;;;;
;100;0.0;0.7767901234567901;0.7767901234567901;151.9773826599121;;;;
;110;0.0;0.7782716049382716;0.7767901234567901;161.0109941959381;;;;
;120;0.0;0.7807407407407407;0.7767901234567901;170.26753330230713;;;;
;130;0.0;0.777283950617284;0.7767901234567901;278.9100215435028;;;;
;140;0.0;0.774320987654321;0.774320987654321;403.5929775238037;;;;
;150;0.0;0.7491358024691358;0.7491358024691358;563.8274204730988;;;;
;160;0.0;0.7471604938271605;0.7471604938271605;573.448899269104;;;;
;170;0.0;0.7446913580246913;0.7446913580246913;581.263822555542;;;;
;180;0.0;0.7451851851851852;0.7446913580246913;591.0853197574615;;;;
;190;0.0;0.7417283950617284;0.7417283950617284;600.8874564170837;;;;
;200;0.0;0.745679012345679;0.7417283950617284;611.2074048519135;;;;
;210;0.0;0.8577777777777778;0.7417283950617284;774.7520525455475;;;;
;220;0.0;0.8533333333333334;0.7417283950617284;781.6191625595093;;;;
;230;0.0;0.7530864197530864;0.7417283950617284;967.0099725723267;;;;
;240;0.0;0.7437037037037038;0.7417283950617284;973.9241149425507;;;;
;250;0.0;0.7432098765432099;0.7417283950617284;981.5863473415375;;;;
