Metadata;Interaction;Success Rate;Variational Difference (Samples);Best VD;Elapsed Time;LAO (Costs);LAO (Success Rate);LAO (Aggregate Costs);LAO (Aggregate Success Rate)
(None, 2);8;;1.0;1.0;12.211735963821411;;;;
(None, 4);8;;1.0;1.0;21.84261178970337;;;;
(None, 6);8;;1.0;1.0;30.711347818374634;;;;
(None, 8);8;;1.0;1.0;40.46861457824707;;;;
(None, 10);8;;1.0;1.0;49.867351055145264;;;;
(None, 12);8;;1.0;1.0;59.196181297302246;;;;
(None, 14);8;;1.0;1.0;68.35678362846375;;;;
(None, 16);8;;1.0;1.0;78.34711241722107;;;;
(None, 17);18;;0.8931297709923665;0.8931297709923665;82.24691343307495;;;;
(None, 18);23;;0.8931297709923665;0.8931297709923665;83.50773501396179;;;;
(None, 19);28;;0.8931297709923665;0.8931297709923665;84.75279140472412;;;;
(None, 20);33;;0.8931297709923665;0.8931297709923665;85.97336506843567;;;;
(None, 21);38;;0.8931297709923665;0.8931297709923665;87.28244280815125;;;;
(None, 22);43;;0.8931297709923665;0.8931297709923665;88.36233735084534;;;;
(None, 23);48;;0.8931297709923665;0.8931297709923665;89.51897859573364;;;;
(None, 24);53;;0.8931297709923665;0.8931297709923665;91.24730944633484;;;;
(None, 26);54;;0.8931297709923665;0.8931297709923665;101.26407551765442;;;;
(None, 28);54;;0.8931297709923665;0.8931297709923665;111.17710733413696;;;;
(None, 30);54;;0.8931297709923665;0.8931297709923665;119.91002750396729;;;;
(None, 32);54;;0.8931297709923665;0.8931297709923665;128.3412787914276;;;;
(None, 34);54;;0.8931297709923665;0.8931297709923665;136.613276720047;;;;
(None, 36);54;;0.8931297709923665;0.8931297709923665;145.02583384513855;;;;
(None, 38);54;;0.8931297709923665;0.8931297709923665;153.38172364234924;;;;
(None, 40);54;;0.8931297709923665;0.8931297709923665;162.2320532798767;;;;
(None, 42);54;;0.8931297709923665;0.8931297709923665;170.5103919506073;;;;
(None, 44);54;;0.8931297709923665;0.8931297709923665;178.99974822998047;;;;
(None, 45);59;;0.7862595419847328;0.7862595419847328;180.1703495979309;;;;
(None, 46);64;;0.7862595419847328;0.7862595419847328;181.2481586933136;;;;
(None, 47);69;;0.7862595419847328;0.7862595419847328;182.93211698532104;;;;
(None, 48);74;;0.7862595419847328;0.7862595419847328;184.16661930084229;;;;
(None, 49);79;;0.7862595419847328;0.7862595419847328;185.29036283493042;;;;
(None, 50);84;;0.7862595419847328;0.7862595419847328;186.40632724761963;;;;
(None, 51);89;;0.7862595419847328;0.7862595419847328;187.60139226913452;;;;
(None, 52);94;;0.7862595419847328;0.7862595419847328;188.7659089565277;;;;
(None, 53);99;;0.7862595419847328;0.7862595419847328;189.89973950386047;;;;
(None, 54);104;;0.7862595419847328;0.7862595419847328;191.12036800384521;;;;
(None, 56);111;;0.7862595419847328;0.7862595419847328;200.12082171440125;;;;
