Metadata;Interaction;Success Rate;Variational Difference (Samples);Best VD;Elapsed Time;LAO (Costs);LAO (Success Rate);LAO (Aggregate Costs);LAO (Aggregate Success Rate)
(None, 2);13;;1.0;1.0;10.871697187423706;;;;
(None, 4);13;;1.0;1.0;19.225895881652832;;;;
(None, 6);13;;1.0;1.0;27.80374765396118;;;;
(None, 8);13;;1.0;1.0;35.31486201286316;;;;
(None, 10);13;;1.0;1.0;43.22284984588623;;;;
(None, 11);18;;0.976063829787234;0.976063829787234;44.42929124832153;;;;
(None, 12);23;;0.976063829787234;0.976063829787234;45.3831946849823;;;;
(None, 13);28;;0.976063829787234;0.976063829787234;46.42650651931763;;;;
(None, 14);33;;0.976063829787234;0.976063829787234;47.548829078674316;;;;
(None, 15);38;;0.976063829787234;0.976063829787234;48.61423182487488;;;;
(None, 17);84;;0.976063829787234;0.976063829787234;56.278260707855225;;;;
(None, 19);84;;0.976063829787234;0.976063829787234;63.71760559082031;;;;
(None, 21);84;;0.976063829787234;0.976063829787234;71.36703824996948;;;;
(None, 23);84;;0.976063829787234;0.976063829787234;78.7578911781311;;;;
(None, 25);84;;0.976063829787234;0.976063829787234;89.20442938804626;;;;
(None, 27);84;;0.976063829787234;0.976063829787234;96.90683484077454;;;;
(None, 29);84;;0.976063829787234;0.976063829787234;104.72843861579895;;;;
(None, 31);84;;0.976063829787234;0.976063829787234;112.14622044563293;;;;
(None, 32);89;;0.901595744680851;0.901595744680851;113.91707348823547;;;;
(None, 33);94;;0.901595744680851;0.901595744680851;115.0113320350647;;;;
(None, 34);99;;0.901595744680851;0.901595744680851;117.87729167938232;;;;
(None, 35);104;;0.901595744680851;0.901595744680851;118.92384147644043;;;;
(None, 36);109;;0.901595744680851;0.901595744680851;120.04413771629333;;;;
(None, 37);114;;0.901595744680851;0.901595744680851;121.07895970344543;;;;
(None, 38);119;;0.901595744680851;0.901595744680851;122.10587334632874;;;;
(None, 39);124;;0.901595744680851;0.901595744680851;123.09915351867676;;;;
(None, 41);168;;0.901595744680851;0.901595744680851;131.85612559318542;;;;
(None, 43);168;;0.901595744680851;0.901595744680851;140.47625494003296;;;;
(None, 45);168;;0.901595744680851;0.901595744680851;148.14335584640503;;;;
(None, 47);168;;0.901595744680851;0.901595744680851;155.95727157592773;;;;
(None, 49);168;;0.901595744680851;0.901595744680851;163.22584104537964;;;;
(None, 51);168;;0.901595744680851;0.901595744680851;170.90442395210266;;;;
(None, 53);168;;0.901595744680851;0.901595744680851;178.46035885810852;;;;
(None, 55);168;;0.901595744680851;0.901595744680851;186.07686758041382;;;;
(None, 57);168;;0.901595744680851;0.901595744680851;193.65165543556213;;;;
(None, 59);168;;0.901595744680851;0.901595744680851;200.98402285575867;;;;
(None, 60);178;;0.7154255319148937;0.7154255319148937;202.20196175575256;;;;
(None, 61);183;;0.7154255319148937;0.7154255319148937;203.27554154396057;;;;
(None, 62);188;;0.7154255319148937;0.7154255319148937;204.29520392417908;;;;
(None, 63);193;;0.7154255319148937;0.7154255319148937;205.3355782032013;;;;
(None, 64);198;;0.7154255319148937;0.7154255319148937;206.40588307380676;;;;
(None, 65);203;;0.7154255319148937;0.7154255319148937;207.44491958618164;;;;
(None, 66);208;;0.7154255319148937;0.7154255319148937;208.50352025032043;;;;
(None, 67);213;;0.7154255319148937;0.7154255319148937;209.5590877532959;;;;
(None, 68);218;;0.7154255319148937;0.7154255319148937;210.50074553489685;;;;
(None, 69);223;;0.7154255319148937;0.7154255319148937;211.56861090660095;;;;
(None, 71);259;;0.7154255319148937;0.7154255319148937;218.7657995223999;;;;
(None, 73);259;;0.7154255319148937;0.7154255319148937;227.24705862998962;;;;
(None, 75);259;;0.7154255319148937;0.7154255319148937;234.83550024032593;;;;
