Metadata;Interaction;Success Rate;Variational Difference (Samples);Best VD;Elapsed Time;LAO (Costs);LAO (Success Rate);LAO (Aggregate Costs);LAO (Aggregate Success Rate)
;10;0.0;1.0;1.0;235.54571890830994;;;;
;20;0.0;1.0;1.0;469.51931381225586;;;;
;30;0.0;1.0;1.0;698.9118962287903;;;;
;40;0.0;1.0;1.0;877.5951337814331;;;;
;50;0.0;1.0;1.0;1102.7898790836334;;;;
;60;0.0;0.9867021276595744;0.9867021276595744;1334.231300830841;;;;
;70;0.0;0.9867021276595744;0.9867021276595744;1524.2944309711456;;;;
;80;0.0;0.9627659574468085;0.9627659574468085;1756.041873216629;;;;
;90;0.0;0.9627659574468085;0.9627659574468085;2041.5758798122406;;;;
;100;0.0;0.9627659574468085;0.9627659574468085;2223.68861079216;;;;
;110;0.0;0.9122340425531915;0.9122340425531915;2452.2845742702484;;;;
;120;0.0;0.9090425531914894;0.9090425531914894;2689.635048866272;;;;
;130;0.0;0.9090425531914894;0.9090425531914894;2963.5837836265564;;;;
;140;0.0;0.722872340425532;0.722872340425532;3207.853390455246;;;;
;150;0.0;0.6835106382978723;0.6835106382978723;3441.890334367752;;;;
;160;0.0;0.8026595744680851;0.6835106382978723;3686.400090456009;;;;
;170;0.0;0.6085106382978723;0.6085106382978723;3975.1280686855316;;;;
;180;0.0;0.5819148936170213;0.5819148936170213;4217.680809020996;;;;
;190;0.0;0.5819148936170213;0.5819148936170213;4398.726221561432;;;;
;200;0.0;0.7148936170212766;0.5819148936170213;4631.185564756393;;;;
;210;0.0;0.6319148936170212;0.5819148936170213;4916.948812484741;;;;
;220;0.0;0.6319148936170212;0.5819148936170213;5093.708775997162;;;;
;230;0.0;0.6319148936170212;0.5819148936170213;5270.799172878265;;;;
;240;0.0;0.6319148936170212;0.5819148936170213;5449.392499446869;;;;
;250;0.0;0.6319148936170212;0.5819148936170213;5681.695072650909;;;;
;260;0.0;0.6319148936170212;0.5819148936170213;5862.186311721802;;;;
;270;0.0;0.6319148936170212;0.5819148936170213;6042.236228227615;;;;
;280;0.0;0.6319148936170212;0.5819148936170213;6219.120088815689;;;;
;290;0.0;0.6319148936170212;0.5819148936170213;6441.299648761749;;;;
;300;0.0;0.6319148936170212;0.5819148936170213;6621.441607236862;;;;
;310;0.0;0.6707446808510639;0.5819148936170213;6864.565817117691;;;;
;320;0.0;0.6707446808510639;0.5819148936170213;7044.413023710251;;;;
;330;0.0;0.6707446808510639;0.5819148936170213;7273.60723567009;;;;
;340;0.0;0.6707446808510639;0.5819148936170213;7451.0115530490875;;;;
;350;0.0;0.6707446808510639;0.5819148936170213;7631.090075969696;;;;
;360;0.0;0.6707446808510639;0.5819148936170213;7812.067713499069;;;;
;370;0.0;0.6707446808510639;0.5819148936170213;8042.802801847458;;;;
;380;0.0;0.6707446808510639;0.5819148936170213;8220.807427167892;;;;
;390;0.0;0.6707446808510639;0.5819148936170213;8397.102475881577;;;;
;400;0.0;0.6707446808510639;0.5819148936170213;8577.127362966537;;;;
;410;0.0;0.6707446808510639;0.5819148936170213;8757.312133312225;;;;
;420;0.0;0.6707446808510639;0.5819148936170213;8988.261372804642;;;;
;430;0.0;0.6707446808510639;0.5819148936170213;9166.072613716125;;;;
;440;0.0;0.6707446808510639;0.5819148936170213;9344.826272726059;;;;
;450;0.0;0.6707446808510639;0.5819148936170213;9524.059470176697;;;;
;460;0.0;0.6707446808510639;0.5819148936170213;9747.839869737625;;;;
;470;0.0;0.6707446808510639;0.5819148936170213;9925.381559371948;;;;
;480;0.0;0.6707446808510639;0.5819148936170213;10107.136749744415;;;;
;490;0.0;0.6707446808510639;0.5819148936170213;10287.128674983978;;;;
;500;0.0;0.6707446808510639;0.5819148936170213;10515.059217214584;;;;
;510;0.0;0.6707446808510639;0.5819148936170213;10695.295371055603;;;;
;520;0.0;0.6707446808510639;0.5819148936170213;10874.500394821167;;;;
;530;0.0;0.6707446808510639;0.5819148936170213;11054.951838731766;;;;
;540;0.0;0.6707446808510639;0.5819148936170213;11282.58614897728;;;;
;550;0.0;0.6707446808510639;0.5819148936170213;11463.241553068161;;;;
;560;0.0;0.6707446808510639;0.5819148936170213;11641.33754825592;;;;
;570;0.0;0.6707446808510639;0.5819148936170213;11819.188714027405;;;;
;580;0.0;0.6707446808510639;0.5819148936170213;12058.761298179626;;;;
;590;0.0;0.6707446808510639;0.5819148936170213;12239.066351652145;;;;
;600;0.0;0.6707446808510639;0.5819148936170213;12420.803103923798;;;;
;610;0.0;0.6707446808510639;0.5819148936170213;12600.744648694992;;;;
;620;0.0;0.6707446808510639;0.5819148936170213;12827.211884975433;;;;
;630;0.0;0.6707446808510639;0.5819148936170213;13010.483741521835;;;;
;640;0.0;0.6707446808510639;0.5819148936170213;13188.262778997421;;;;
;650;0.0;0.6707446808510639;0.5819148936170213;13367.824690818787;;;;
;660;0.0;0.6707446808510639;0.5819148936170213;13597.92314696312;;;;
;670;0.0;0.6707446808510639;0.5819148936170213;13776.905682086945;;;;
