Metadata;Interaction;Success Rate;Variational Difference (Samples);Best VD;Elapsed Time;LAO (Costs);LAO (Success Rate);LAO (Aggregate Costs);LAO (Aggregate Success Rate)
(None, 2);2;;0.7997061704211501;0.7997061704211501;21.99326515197754;;;;
(None, 4);2;;0.7997061704211501;0.7997061704211501;38.65859866142273;;;;
(None, 6);2;;0.7997061704211501;0.7997061704211501;55.66400742530823;;;;
(None, 8);2;;0.7997061704211501;0.7997061704211501;74.1126160621643;;;;
(None, 10);2;;0.7997061704211501;0.7997061704211501;94.86606931686401;;;;
(None, 12);2;;0.7997061704211501;0.7997061704211501;114.20136213302612;;;;
(None, 14);2;;0.7997061704211501;0.7997061704211501;132.19660115242004;;;;
(None, 15);12;;0.3672869735553379;0.3672869735553379;134.38444185256958;;;;
(None, 16);17;;0.3672869735553379;0.3672869735553379;137.25044417381287;;;;
(None, 17);22;;0.4094680528893239;0.3672869735553379;139.4486894607544;;;;
(None, 18);27;;0.43055827619980264;0.3672869735553379;143.08955788612366;;;;
(None, 19);32;;0.39259549461312393;0.3672869735553379;146.9440953731537;;;;
(None, 20);37;;0.4094680528893239;0.3672869735553379;149.86286115646362;;;;
(None, 21);42;;0.38536421743388805;0.3672869735553379;153.19776463508606;;;;
(None, 23);119;;0.38536421743388805;0.3672869735553379;170.2037262916565;;;;
(None, 25);119;;0.38536421743388805;0.3672869735553379;186.47039270401;;;;
(None, 27);119;;0.38536421743388805;0.3672869735553379;203.10974788665771;;;;
(None, 28);124;;0.018077243878550146;0.018077243878550146;205.32756996154785;;;;
(None, 29);129;;0.018077243878550146;0.018077243878550146;207.1473834514618;;;;
(None, 30);134;;0.018077243878550146;0.018077243878550146;210.18430614471436;;;;
