Metadata;Interaction;Success Rate;Variational Difference (Samples);Best VD;Elapsed Time;LAO (Costs);LAO (Success Rate);LAO (Aggregate Costs);LAO (Aggregate Success Rate)
(None, 2);22;;0.9928723404255314;0.9928723404255314;10.874952554702759;;;;
(None, 4);22;;0.9928723404255314;0.9928723404255314;18.594146013259888;;;;
(None, 6);22;;0.9928723404255314;0.9928723404255314;26.979933500289917;;;;
(None, 8);22;;0.9928723404255314;0.9928723404255314;34.59024214744568;;;;
(None, 10);22;;0.9928723404255314;0.9928723404255314;42.07292866706848;;;;
(None, 11);27;;0.9689361702127655;0.9689361702127655;43.08940243721008;;;;
(None, 12);32;;0.9689361702127655;0.9689361702127655;44.11272740364075;;;;
(None, 13);37;;0.9689361702127655;0.9689361702127655;45.22821879386902;;;;
(None, 14);42;;0.9689361702127655;0.9689361702127655;46.20600748062134;;;;
(None, 15);47;;0.9689361702127655;0.9689361702127655;47.1846559047699;;;;
(None, 17);99;;0.9689361702127655;0.9689361702127655;54.66941046714783;;;;
(None, 19);99;;0.9689361702127655;0.9689361702127655;62.04719829559326;;;;
(None, 21);99;;0.9689361702127655;0.9689361702127655;69.59738159179688;;;;
(None, 23);99;;0.9689361702127655;0.9689361702127655;77.54186511039734;;;;
(None, 25);99;;0.9689361702127655;0.9689361702127655;85.82744598388672;;;;
(None, 27);99;;0.9689361702127655;0.9689361702127655;95.5580997467041;;;;
(None, 29);99;;0.9689361702127655;0.9689361702127655;102.9930772781372;;;;
(None, 31);99;;0.9689361702127655;0.9689361702127655;110.64194798469543;;;;
(None, 33);99;;0.9689361702127655;0.9689361702127655;118.84776329994202;;;;
(None, 35);99;;0.9689361702127655;0.9689361702127655;126.84714531898499;;;;
(None, 36);104;;0.782765957446808;0.782765957446808;127.85317993164062;;;;
(None, 37);109;;0.782765957446808;0.782765957446808;128.8787136077881;;;;
(None, 38);114;;0.782765957446808;0.782765957446808;129.91437196731567;;;;
(None, 39);119;;0.782765957446808;0.782765957446808;130.88692378997803;;;;
(None, 40);124;;0.782765957446808;0.782765957446808;131.9501051902771;;;;
(None, 41);129;;0.782765957446808;0.782765957446808;132.93880081176758;;;;
(None, 42);134;;0.782765957446808;0.782765957446808;133.93294024467468;;;;
(None, 43);139;;0.782765957446808;0.782765957446808;134.91851043701172;;;;
